"";"country";"iso3c";"region";"periods";"time_var";"ae";"bci";"UHC";"CHS_25perc";"oda_disb";"SOC_INF_ODA";"hlth_spdng_perGDP";"govt_hth_spnd_1";"govt_hth_spnd_2";"govt_hth_sp_percap3";"Urb_pop_rate";"Pol_stabty_Est";"Resch_dev";"Pop_tot";"Pop_densty";"Unemply_rate";"Female_educ";"Trade";"FDI";"GDP_per_cap";"CF_LF_ratio";"cri_score";"pub_invest";"Cov_all_SPL";"aid_Per_GNI";"Zscore_Reprd_index";"Zscore_InfDis_index";"Zscore_Mental_index";"Zscore_Nutrit_index";"Zscore_EnvDeath_index";"Total_debt_Service";"External_debt_stock";"Zscore_HSCR_index";"gov";"remit";"log_remittance";"log_ae";"log_bci";"log_gov";"log_CHS";"log_ODA";"log_Soc_Infra";"Log_Govt_Spend_1";"log_hlth_Per_Cap";"log_CF_LF_ratio";"log_Pop";"log_CRI_Score";"log_Pop_dens";"log_External_debt";"log_Trade";"log_GDP_Cap";"log_Env_Dth_Tr";"log_BID_Tr";"log_HSCR_Tr";"log_BMD_Tr";"log_RFTP_Tr";"log_Malnutri_Tr";"log_ODA_per_GNI";"log_unemp";"log_ODA_lag";"log_Soc_Infra_lag";"SSA_dum";"MENA_dum";"Europe_dum";"LAC_dum";"SCA_dum";"SSA_ODA";"MENA_ODA";"LAC_ODA";"SCA_ODA";"Europe_ODA";"SSA_SocInf_ODA";"MENA_SocInf_ODA";"LAC_SocInf_ODA";"SCA_SocInfra_ODA";"Europe_SocInfra_ODA"
"220";"Georgia";"GEO";"SCA";"2018-2021";5;99,975;29,31988025;68,5625;7,38325;760,2225;375,1425;7,227513504275;41,50945875695;2,926399196225;151,573286508375;59,249;-0,451268181204796;0,279435001313686;3719509;65,0741628468456;12,129375;77,329953532219;106,762975491093;6,40383016610597;14673,9131154215;0,364034267475422;89,336125;19,575;63,1993891347972;0,0464166871108632;-0,919954230862121;-0,406393272164459;1,23735028028899;-0,7722797628755;-0,811852957276047;15,1689743366729;118,530496757829;1,37723047014728;0,447463658;2261521202,27;21,5393035225933;4,61487296144948;3,41180361122811;1,23763878907791;2,12623566747038;6,63492569357684;5,92996806095327;3,72592132312063;1,9778950633639;0,310446681888266;15,1291022282907;4,49240594135448;4,17552758636216;4,77517028407081;4,67061119498995;9,59382657826837;0,172394986617826;-0,521538253238443;1,35512110240748;1,00699040151508;-0,544648266248397;0,20515898383886;0,0453716487561646;2,57485208626781;6,27521860249191;5,07779537593878;0;0;0;0;1;0;0;0;6,27521860249191;0;0;0;0;5,07779537593878;0
"221";"Ghana";"GHA";"SSA";"2000-2004";1;46,9427687914357;60,412426902;30;1,07346;1203,528;261,86708;2,887799504;28,147207642;0,816331388;5,839142608;45,2772;-0,107621310587972;0,240010400467552;20771072,6;91,2853678474115;6,90592;6,25092765724659;104,10820151192;1,86508582705706;2851,37483115117;0,332393653351759;90,1103536;14,0289593375702;10,4098739685816;0,059534990468712;0,895154576145728;0,627748762845547;-0,60838586104936;0,701935924775531;0,849135387261425;5,85279534563833;118,471349294009;-0,930475620928537;-0,288860069494147;53616064,0822157;17,7973593028166;3,87000798268756;4,11761220721521;0,997369185011055;0,72921870946445;7,09384306794497;5,57164850518098;3,33744815399941;1,06049479479792;0,286977064005538;16,84907183631;4,50103507033202;4,51399051021624;4,77467115323252;4,64543075745434;7,95555655384187;1,04701557536297;0,487197933094949;0,450772630197051;-0,114721819643446;0,873447769968381;0,993968525258133;0,0578301236350761;2,06761184592626;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"222";"Ghana";"GHA";"SSA";"2005-2009";2;54,9625041020681;60,5016648;34,718;0,79106;1256,534;362,474;3,8717597;43,615423584;1,69755254;23,309867774;48,6694;0,020274814311415;0,247397581445053;23716141,2;104,228448624418;5,31274;10,1455956809521;73,8307709734226;5,70804873139105;3295,03918815622;0,27337373088128;94,23814;200,048;15,2100093642478;0,0445770804839679;0,62955623979437;0,483864132809422;-0,586400931760828;0,457473331282059;0,730203624142806;1,47818063190893;44,980479314976;-0,756530045252382;-0,048688458844;112472384;18,5382182828102;4,02468189686738;4,11906424436479;1,08224966177315;0,582807623354955;7,13690793938174;5,89570776759285;3,77541083972613;1,35370910653806;0,241669859270116;16,9816664375781;4,5458249828664;4,64658511148444;3,80622860265438;4,30177559556596;8,10017334008477;1,00437619401345;0,394649585843168;0,555877354262181;-0,0903634599592257;0,755913619891223;0,899133721009624;0,0436120958296785;1,84256981368072;7,09384306794497;5,57164850518098;1;0;0;0;0;7,09384306794497;0;0;0;0;5,57164850518098;0;0;0;0
"223";"Ghana";"GHA";"SSA";"2010-2013";3;63,86814;60,731645;39,42;0,8474;1723,175;343,6225;4,3792464725;48,995209695;2,1391131575;42,9527652925;51,732;0,0961266132071612;0,328556869933382;26541254,75;116,644347147754;4,79125;15,6632202506065;78,9001566695531;7,30610021870296;4212,63245198116;0,226774064155103;76,0425;324,9;37,4965566565128;0,0437600594258234;0,415808159361163;0,464209011212485;-0,462083989910506;0,125144811598004;0,526281562106638;1,25818777324158;54,6086765249405;-0,514776886921749;0,007435537185;1572493941,8425;21,175928694603;4,17235659408382;4,12279668435789;1,10108773461703;0,613779245176373;7,45250395419269;5,84244961505577;3,89172253200515;1,47687667134607;0,204388011980607;17,0942108634448;4,33129239451271;4,75912953735112;4,00019278083909;4,36818321352227;8,34584301677311;0,926748483316882;0,381315172570493;0,685731307358442;0,0372148663345287;0,650139548941384;0,753839946688859;0,0428296349097291;1,75634815774872;7,13690793938174;5,89570776759285;1;0;0;0;0;7,13690793938174;0;0;0;0;5,89570776759285;0;0;0;0
"224";"Ghana";"GHA";"SSA";"2014-2017";4;77,6500667572022;61,09423425;44,4025;0,81085;1517,0175;296,915;3,80760974;35,2205505375;1,341219485;25,1457662;54,41525;-0,0504770632833243;0,262422100000549;29210965,5;128,377276522809;5,3146;16,0527456206083;69,6957994024126;6,04872555829466;4709,275063866;0,350352652472216;73,25;184,955;41,2387752217468;0,0310988486244981;0,248315257423688;0,286798684081656;-0,575683833060536;-0,0894075513812655;0,440804942093367;6,21818282673433;60,8746335489755;-0,237911131616924;-0,10731573455;3376654511,57002;21,9401512670961;4,36500847829226;4,12865313841318;1,06218488262017;0,593796348303606;7,32516048621587;5,69680821091886;3,56162973433431;1,33700162743355;0,300365782390769;17,1900547275664;4,29387824789718;4,85497340147267;4,10881656165528;4,24414004912701;8,45728926091095;0,89232787920251;0,252157493753719;0,816288664447869;-0,0787010938555381;0,55865261418887;0,647413376484783;0,0306250768933807;1,84286441254532;7,45250395419269;5,84244961505577;1;0;0;0;0;7,45250395419269;0;0;0;0;5,84244961505577;0;0;0;0
"225";"Ghana";"GHA";"SSA";"2018-2021";5;83,9101417541504;59,34456975;47,7025;1,3386;1429,3325;328,775;3,728614467375;43,683008221075;1,70658762125;34,788758081025;57,02525;0,0793449711054563;0,28305189982173;31851590,75;139,984577572256;5,246875;23,5502950823307;60,4325488652536;4,02442068502965;5292,48884267901;0,267962125816157;58,7437;25,98;44,8620165032869;0,0233090013396006;0,100715229040919;0,0250723643589368;-0,731536002805583;-0,273499451579364;0,322028397040297;7,08790065497545;55,1221109184121;0,0136400205737079;-0,0788523321;4008492994,14542;22,1116811959455;4,44159354147343;4,10007096420767;1,07197657601345;0,849552459724081;7,26566221370847;5,79841060373498;3,77695919859536;1,31603670818085;0,237410986338779;17,2765978837902;4,07318391323173;4,94153225634305;4,00955092275026;4,10152784829008;8,57404389486868;0,842441112761771;0,0247632094729254;0,921731910008365;-0,263361565253899;0,470450547513461;0,54609655549665;0,0230414954557415;1,83208133870663;7,32516048621587;5,69680821091886;1;0;0;0;0;7,32516048621587;0;0;0;0;5,69680821091886;0;0;0;0
"226";"Guinea";"GIN";"SSA";"2000-2004";1;18,151691162518;62,405946836;20,602;2,39412;354,56;124,3223;4,913780498;7,948935796;0,395242386;1,954984314;31,4216;-1,25692344760895;0,204378820161335;8618753,4;35,0755062672961;4,7666;6,20383168661595;53,8222441869903;1,27844336640872;1746,82429519685;0,277943588821069;103,9094482;12,4893288330785;9,56583514658748;0,0441294841605041;2,32301219868373;0,812563784767545;-0,761151808431686;1,27965524618724;1,35650995153555;4,41023324994057;102,916267885997;-1,47033743021591;-1,11259912826269;43083092,7119187;17,5786412208569;2,95239102308608;4,14955765571944;0,635200682477039;1,2220445226985;5,87369401137347;4,83088881893185;2,07303805756754;1,59204360439964;0,245252214778529;15,9694510150124;4,64351982948572;3,55750305973457;4,63391572447464;3,98568684244113;7,46555472991682;1,2109017292472;0,59474229872337;0,0292311464168704;-0,302662803265842;1,34103864557597;1,18773830900209;0,0431835087434008;1,75208265207516;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"Guinea";"GIN";"SSA";"2005-2009";2;23,8359434509277;61,3059146;24,844;1,76236;248,392;71,7;3,594743346;7,158871268;0,256031894;1,531815336;32,823;-1,93600950241089;0,212386079998687;9563785,8;38,9214789190949;5,06286;6,06384884202481;68,8807345954086;3,90376321859766;1821,66548036917;0,349440787030469;117,06518;1,162;7,63105633376137;0,0377239955742696;1,88963576695722;0,824916274697494;-0,787558293785403;1,26053919413781;1,4037081514546;3,3221385088322;68,1178012918216;-1,42940620845415;-1,372901716;39938000;17,5028388346243;3,2122919366007;4,13205635868682;0,486798234525496;1,01608538682663;5,5190259557467;4,28634138453947;1,96835232441133;1,27947259669124;0,299690274803352;16,0734942108227;4,76273087369559;3,66154625554486;4,22123857828916;4,23237652492046;7,50750646072686;1,22486547009503;0,601534109103993;0,0682134399185278;-0,339057186025592;1,22072247224446;1,18189257867683;0,0370298491684996;1,80218163594389;5,87369401137347;4,83088881893185;1;0;0;0;0;5,87369401137347;0;0;0;0;4,83088881893185;0;0;0;0
"228";"Guinea";"GIN";"SSA";"2010-2013";3;28,9841983795166;60,683159;27,8925;1,23735;388,255;65,91;3,5456123375;13,21287751;0,469062;3,2337474325;34,111;-1,39799931645394;0,220939875128679;10660640,5;43,3853186553801;5,1681;5,38227020524442;81,6505020880217;5,50524457310216;1937,91201088424;0,393330001525813;97,96;97,73;5,78632324681191;0,0514065819810343;1,68553768444582;0,915037796647248;-0,778125815644445;1,13380808940838;1,37557624609514;1,50895435893818;33,7728387639832;-1,41101468688828;-1,22928002;67517500;18,0278973963111;3,40067052221331;4,12201094389689;0,571386232239498;0,805292129813507;5,96423465584677;4,20334843279473;2,58119192297361;1,26571087778966;0,33169656661628;16,1820690593247;4,58455923208397;3,77012110404688;3,51965689257557;4,40244796866911;7,56936638939949;1,21656604933389;0,649737359590444;0,0852463572774323;-0,325904415169684;1,15862109249841;1,14224890702646;0,0501288695900397;1,81939084884037;5,5190259557467;4,28634138453947;1;0;0;0;0;5,5190259557467;0;0;0;0;4,28634138453947;0;0;0;0
"229";"Guinea";"GIN";"SSA";"2014-2017";4;34,3284555435181;61,416267;32,9775;1,290975;588,19;126,3875;4,9773157825;11,950703025;0,57631021;4,4581402175;35,3075;-0,609215795993805;0,22205329978955;11782784,25;47,9520765505453;5,432575;4,49336926594376;90,5764462942337;6,04695675216363;2170,5786391913;0,565406984365732;104,25;60,525;8,47213633636552;0,0642099432809636;1,44786116489565;0,837534188124309;-0,769741637074511;0,961201029011095;1,2993591217818;0,742978682709968;23,7347898319437;-1,44145126259577;-0,9816162955;87209735,6275564;18,2838265412187;3,56468874525894;4,13382593050445;0,702297044838081;0,828977491146433;6,3787487122788;4,84723362215481;2,480790107191;1,60489074622612;0,448145844091776;16,2821500622503;4,64679186067891;3,87020210697246;3,16694189719027;4,50619420457233;7,68274906499385;1,19372824409143;0,608424557713706;0,0568988543724106;-0,314356885639515;1,08107987854227;1,08559493908475;0,0622326865690737;1,86137492464718;5,96423465584677;4,20334843279473;1;0;0;0;0;5,96423465584677;0;0;0;0;4,20334843279473;0;0;0;0
"230";"Guinea";"GIN";"SSA";"2018-2021";5;44,6898229598999;61,4693075;35,29;0,737775;667,795;108,8225;4,002593654275;22,31408165825;0,994189493975;8,94512207555;36,69475;-0,833096414804459;0,198426300226711;13042365,5;53,0781601009279;5,1432;4,34269622042775;97,0599573109894;1,44431441131165;2565,33015720099;0,324224977074799;103,31435;487,9525;8,04833220573036;0,0588922109749776;1,22774800248014;0,689747185733173;-0,790838799911652;0,773156789120451;1,17073758140158;1,04975675111706;28,9497483816297;-1,37291637697835;-0,959519302;138250000;18,7445742056;3,82187558075699;4,13467535612308;0,713185416372768;0,552605559314195;6,50547758566599;4,69886542611538;3,10521794367178;1,38694256455939;0,280827365341597;16,3837135013854;4,63777628225697;3,97176554610755;3,3655615125004;4,57532890415613;7,84984246557934;1,15396423634544;0,524578923503922;0,119633431969263;-0,343672415685991;1,00347636125701;1,0199863063697;0,057223277657058;1,8153457790342;6,3787487122788;4,84723362215481;1;0;0;0;0;6,3787487122788;0;0;0;0;4,84723362215481;0;0;0;0
"231";"Gambia";"GMB";"SSA";"2000-2004";1;31,5910840073915;57,4419723445;31,636;2,31714;82,96;49,32864;5,863494206;10,785692596;0,624397528;3,867560878;49,6338;0,431896014834289;0,171957919784821;1523538,6;150,547292490119;8,63594;9,689686886549;56,3450253172566;5,53019667194913;2099,08266047172;0,206411464032204;82,8770274;5,45495456650119;11,8080740499245;0,0495518618872152;1,53868084060821;0,521702080616238;-0,462257563410403;1,09749746586897;1,22740336180501;3,25868480175346;91,6624028619233;-0,834486488251635;-0,274998712948566;58935154,6467336;17,8919483406291;3,48403875425983;4,06803433621887;1,00246890042755;1,19910296588762;4,43034049495243;3,91857429876611;2,37822049623076;1,76874570677148;0,187650220905619;14,2365462134834;4,41735791155522;5,01427727064194;4,51811229368308;4,03149395472991;7,64925569992742;1,17167790116955;0,419829498240255;0,510133491346618;0,0370476196465397;1,11142348723106;1,13059451639943;0,048363274862504;2,26549985808318;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"232";"Gambia";"GMB";"SSA";"2005-2009";2;38,5806219389678;56,426165;35,686;1,65852;92,882;11,55;4,9803895;16,32272053;0,808399116;5,773911594;53,48;0,080279389768839;0,0725992199145257;1767041,2;174,608814229249;9,12468;10,1453540446758;45,1107060649368;5,2749733507428;2039,35296498234;0,22372002719538;73,38292;0,072;9,38446156283147;0,081619963730614;1,21644378761164;0,404296539612926;-0,533415554990894;0,969632901368214;1,08640736025545;2,19458702178362;50,5350964390182;-0,731141751047352;-0,44721953232;64670571,4707269;17,9848168255674;3,67833965351655;4,05050003570068;0,937183144620754;0,977769576973266;4,54203867454798;2,52972066557779;2,79255803478536;1,6055081008295;0,20189542197459;14,3848170673854;4,29569121099451;5,16254812454396;3,92266807388571;3,80911960336912;7,62038786249968;1,12700774790451;0,339536493852329;0,570334281358002;-0,0339866121803549;0,999323593849137;1,0884383429423;0,0784598837273976;2,31497600755489;4,43034049495243;3,91857429876611;1;0;0;0;0;4,43034049495243;0;0;0;0;3,91857429876611;0;0;0;0
"233";"Gambia";"GMB";"SSA";"2010-2013";3;49,1175508499145;55,53900575;39,375;0,589525;128,1025;17,4;4,16789639;25,531219005;1,0629923225;7,49399957;56,74275;0,00393278344563439;0,0853921239729971;2030342,5;200,626729249012;9,1778;10,0539465421438;44,203702387841;3,21107508261324;2012,69819763326;0,26431175617934;74,7925;11,06;8,84882214289565;0,100087728630154;0,914152130475249;0,25747332095239;-0,64374614996985;0,556640563999458;0,927296406373795;1,97276881861427;39,3743139197997;-0,639238560096151;-0,451417311341;105809172,454664;18,4771477792504;3,91437126310993;4,03493076721518;0,935537396282586;0,463435229461454;4,86060666249856;2,91235066461494;3,23990197805709;1,42741144569679;0,234527907860339;14,5237150559983;4,31471761257364;5,30144611315685;3,67311367273494;3,7888085500064;7,60723148773959;1,07407926885318;0,229104406824263;0,620985780245889;-0,155188393030234;0,88134814077054;0,938694117010745;0,0953899299243395;2,3202088777476;4,54203867454798;2,52972066557779;1;0;0;0;0;4,54203867454798;0;0;0;0;2,52972066557779;0;0;0;0
"234";"Gambia";"GMB";"SSA";"2014-2017";4;55,0701635360718;54,62639825;42,645;0,874;161,7325;23,2975;3,1945511675;34,8025465;1,11033149;6,8024255525;59,56825;-0,168007181491703;0,107773524492513;2285135;225,803853754941;7,4689;11,1205026459694;52,6339737224687;4,01834601577661;1901,78574796245;0,352865476263539;113,2925;9,3975;9,21242915798701;0,116396047497163;0,616037340833744;-0,0332135784122031;-0,765034273537784;0,429499596472261;0,809901606176885;3,15412072068112;44,4126159040638;-0,441695759671434;-0,58475565795;149419929,259824;18,8222712237726;4,02660382677252;4,01865787724913;0,881800458818804;0,62807518381623;5,09210774842553;3,19037346439549;3,5496905593906;1,1614465983056;0,302224917980594;14,641935661528;4,72997296990293;5,41966671868658;3,79352357106091;3,96336179950748;7,55054859110442;1,03314946713718;-0,0337776749475508;0,721882459492713;-0,307931411520195;0,749545160737202;0,887685308768833;0,110105682273514;2,13640063010024;4,86060666249856;2,91235066461494;1;0;0;0;0;4,86060666249856;0;0;0;0;2,91235066461494;0;0;0;0
"235";"Gambia";"GMB";"SSA";"2018-2021";5;62,0828405380249;54,42655275;44,4125;1,184375;256,72;37,6525;3,335186615925;41,772799792025;1,38721778395;10,291271494575;62,25125;0,102525165304542;0,122472150325775;2541927,5;251,178606719368;6,638775;12,9041685080528;51,4929852094564;7,90777342333254;2053,7716377049;0,41026477530714;96,277275;46,445;15,467312050352;0,156190319332487;0,385916444834599;-0,11260356886989;-0,843983694030804;0,404951053406362;0,740300956015085;2,36582227243647;49,219303134648;-0,502055155962774;-0,4237878821;362832537,005581;19,7094519579764;4,14444879180427;4,01505877044599;0,946320148757313;0,781329746440038;5,55187372427044;3,65461145599461;3,73224540503999;1,20452863460116;0,343777470666659;14,7484332094751;4,5672323096477;5,52616426663363;3,89628588668812;3,94144558886721;7,62743320500134;1,00806775232994;-0,119463461760414;0,692119074258347;-0,42156963368661;0,634413880385008;0,877529551336633;0,145130392799917;2,03323725000841;5,09210774842553;3,19037346439549;1;0;0;0;0;5,09210774842553;0;0;0;0;3,19037346439549;0;0;0;0
"236";"Guinea-Bissau";"GNB";"SSA";"2000-2004";1;6,56550539144084;70,704644178;21,698;2,17398;128,322;65,07822;6,527198028;40,160110472;2,647939922;9,83282571;37,0056;-0,500918477091938;0,183824540648609;1287313,8;45,7792958748222;7,1105;8,70021503323317;46,4384128080708;0,46750092885802;1639,86912436905;0,174293279434284;104,402941;5,54134956841852;13,1550928065062;0,187374759579415;2,67509300921989;0,887677490131345;-0,349809685853854;1,58103492063844;1,51559706742016;1,4479813757739;237,807303702747;-1,41609643378725;-1,01456683460503;18396056,2144709;16,7276469177953;2,02359915154433;4,27255551786498;0,685837109675331;1,15498632088714;4,86230541824955;4,19083919180391;3,6928742261765;1,87597775901205;0,160666502332654;14,0680682797021;4,64825784554984;3,82383193377753;5,47146069742148;3,83812697898618;7,40237171541989;1,25720937354603;0,635347232226748;0,0805689380018347;0,139927419244973;1,42913663571214;1,27565184261311;0,171744785747435;2,09315951850803;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"237";"Guinea-Bissau";"GNB";"SSA";"2005-2009";2;8,3397344021344;72,3966292;25,27;1,82456;109,732;22,016;7,165474226;35,14157715;2,517518952;13,29758897;38,9354;-0,578495961427689;0,168790140314028;1452000,6;51,6358677098151;6,53718;8,1355185367465;48,5246648119206;2,04659486056686;1645,87630779315;0,201916438749174;101,34986;0,802;10,8645083233597;0,138300865915285;2,0719215699377;0,64785492823073;-0,393333351561753;1,40684034486192;1,47720920462463;1,7283184725125;156,364406486036;-1,16805331526366;-1,0691923876;37351953,9845628;17,4358958104641;2,23427781523411;4,29587801086022;0,657938367410889;1,03835260025538;4,7071128674994;3,13618962624925;3,55938496365276;1,96927424555188;0,18391731518499;14,1884528875899;4,6185784915453;3,94421654166533;5,05218922219839;3,88207222149738;7,40602823126457;1,24623001935623;0,499474398626294;0,286641544842901;0,101352477788823;1,27310370586886;1,22578527666562;0,129536682057947;2,0198481067574;4,86230541824955;4,19083919180391;1;0;0;0;0;4,86230541824955;0;0;0;0;4,19083919180391;0;0;0;0
"238";"Guinea-Bissau";"GNB";"SSA";"2010-2013";3;12,6990313529968;74,9538705;30,0675;1,986225;110,0825;30,28;6,3645743125;9,98309815;0,6327284575;4,044146755;40,70925;-0,827450945973396;0,168779249776853;1631676,75;58,0254889758179;5,95875;8,66803959205746;48,0011982717389;1,97748321624652;1728,36385076409;0,144720728110411;103,5425;2,8475;11,0892509285305;0,117629028487811;1,6480729465397;0,56005105586189;-0,487681225364637;1,26982429162619;1,38405454535792;0,880520868057402;52,6316844431574;-0,978573597562952;-1,1884472445;51855816,7929583;17,7639776906454;2,61732512617361;4,33012618890196;0,594184353479314;1,0940100479192;4,7102731684871;3,44297891567711;2,30089347801987;1,85074735035415;0,135160701675972;14,3051187250348;4,63998215644013;4,06088237911022;3,96331830423368;3,87122597459086;7,45493048898376;1,21907456021866;0,444718548842489;0,419648317470873;0,0122435159638346;1,14679050263093;1,18473625001782;0,111209502574453;1,93999986051558;4,7071128674994;3,13618962624925;1;0;0;0;0;4,7071128674994;0;0;0;0;3,13618962624925;0;0;0;0
"239";"Guinea-Bissau";"GNB";"SSA";"2014-2017";4;21,5556262016297;77,46957775;35,6825;2,277975;142,4325;15,115;8,3576415775;6,38372421;0,5293324425;3,6338177275;42,329;-0,541497454047203;0,168081574779935;1811651,5;64,4257290184922;5,276725;9,55207857295871;57,5084480672606;1,71889055058033;1780,43265511834;0,159144339070798;99,5;3,985;10,1696452291583;0,128201175297348;1,33709475101053;0,351639905461764;-0,556368993126487;1,17952831906004;1,27211719777221;0,624544864825225;33,0444807877474;-0,940776427022228;-1,278980177;84745827,0074034;18,2551670759619;3,11598453379262;4,36271100508757;0,542917035466379;1,18722585369097;4,9658645412595;2,7797505152674;1,85375165902638;2,12317627934213;0,147682094196893;14,4097494181692;4,60015764416455;4,16551307224456;3,49785455652019;4,05193185992007;7,48461167842392;1,18543723648908;0,301318600031332;0,444187987733263;-0,0580200718003781;1,04278055358079;1,15673285845089;0,120624484068762;1,83684834763806;4,7102731684871;3,44297891567711;1;0;0;0;0;4,7102731684871;0;0;0;0;3,44297891567711;0;0;0;0
"240";"Guinea-Bissau";"GNB";"SSA";"2018-2021";5;32,1133661270142;78,775491;36,3425;1,43905;153,0925;26,3225;7,5236718799;11,73237817375;0,853406957725;5,5618781056;43,9875;-0,56203206628561;0,170309275126783;1992990,25;70,8744754623044;5,4892;9,81794956862928;53,4839477809521;2,23528578708967;1844,35836709203;0,377371862865637;97,847325;1,225;10,3847985506057;0,110963203192808;1,0698778810044;0,271178945972445;-0,652349891489949;1,07663189686975;1,17915334470956;1,82000632531437;51,5971878397332;-0,952560246214646;-1,21100759;165053702,771454;18,9217814563113;3,49993701135732;4,37921632695577;0,581652561923955;0,891608619228659;5,03755307144666;3,30771053856869;2,46235238497602;2,01805430069253;0,320177236205014;14,5051467070605;4,58340835570652;4,26091036113594;3,9434671717724;3,97938156740298;7,51988672747533;1,15661491754089;0,239944773778201;0,436601793500744;-0,165287336225382;0,943858380659244;1,12383545865703;0,105227389670483;1,87013925655411;4,9658645412595;2,7797505152674;1;0;0;0;0;4,9658645412595;0;0;0;0;2,7797505152674;0;0;0;0
"241";"Equatorial Guinea";"GNQ";"SSA";"2000-2004";1;64,0194889039566;74,51385206;23,522;3,3687;31,782;44,48406;2,067832232;9,994325066;0,205515766;7,050755436;52,5674;-0,134496039304882;0,317495344212279;754879,6;26,9119286987522;12,23102;17,6933165433407;121,906422741855;26,5087009384563;17412,1800652104;0,583131131066356;114,7156412;9,51206888880936;22,2074104001789;0,00432834855920548;1,94118310911903;0,799946420166987;0,384418605110569;1,40704679915765;0,627861452496595;5,23188065703446;88,0355658271066;-1,18701836242331;-1,05273727621389;253358211,646948;19,3503149055714;4,17468705424746;4,32431611041961;0,666424655030035;1,47446548201317;3,48987958426717;3,8173619349068;2,30201743850872;0,726500827629975;0,459404614528313;13,5343135453158;4,74245638101093;3,29256963436492;4,47774088995493;4,80325372371166;9,764925244062;0,966170379482475;0,58775689788519;0,272300610132758;0,633619341022863;1,23581533932543;1,22584587476226;0,00431900820109827;2,58256407266067;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"242";"Equatorial Guinea";"GNQ";"SSA";"2005-2009";2;65,1591873168945;74,738552;27,88;3,3616;34,216;14,89;1,652522922;19,519733428;0,328708198;46,606507168;61,0748;0,124038621783257;0,348572785431519;951523;33,9223885918003;12,39448;17,0159606735706;126,908225550395;6,07802729269125;31778,6173707494;0,631402724481562;128,33704;128,58;26,3689868111978;0,00440900376693742;1,56019666489661;0,803500384855448;0,288832884662914;1,13297292993099;0,406075099887402;4,21741419692479;69,3201634033469;-0,992015054536613;-0,9829407836;371707176,658901;19,7336169454359;4,19206376703803;4,32728730425551;0,70164061719258;1,47283896252008;3,56150052478411;2,76568998054862;2,97142592453924;0,502303163751889;0,489440211909651;13,7658191377856;4,85465992831945;3,52407522683478;4,23873582207698;4,84346419177172;10,3665489328746;0,87799683065114;0,589729434755084;0,410774286421468;0,58156338745396;1,11847918347314;1,14198237162982;0,00439931258502568;2,59484268178764;3,48987958426717;3,8173619349068;1;0;0;0;0;3,48987958426717;0;0;0;0;3,8173619349068;0;0;0;0
"243";"Equatorial Guinea";"GNQ";"SSA";"2010-2013";3;65,9602416992188;73,99536675;33,81;3,22565;31,9175;13,6375;1,62782663;28,8204360025;0,45253226;79,2250560325;67,993;0,18488266505301;0,339466580229346;1169172,25;41,6817201426025;12,86185;19,6100307443738;120,653569758758;8,26556531831133;30317,6359535026;0,700750482336855;108,96;0,8775;34,8158419883762;0,00412426093951407;1,26755923288977;0,815521734151568;0,326910115965498;0,834004323309269;0,371978793069083;3,7904882832108;55,3631178225229;-0,761480559123179;-0,9910381515;516124037,984035;20,0618576801858;4,20409903578072;4,31742633496139;0,697618095358801;1,44117309512988;3,49400443124836;2,68358672892384;3,36108471892675;0,487245769280613;0,531069613845436;13,9718065777604;4,6909808424012;3,73006266680951;4,01391362877202;4,79292337935615;10,3194848668452;0,863724540568144;0,596372883241834;0,553033854961104;0,602626078575063;1,01796578840315;1,04169066678224;0,00411577948718328;2,62914046248789;3,56150052478411;2,76568998054862;1;0;0;0;0;3,56150052478411;0;0;0;0;2,76568998054862;0;0;0;0
"244";"Equatorial Guinea";"GNQ";"SSA";"2014-2017";4;66,1791515350342;74,037238;40,74;3,41715;6,1175;4,2425;2,8031303875;20,6349902175;0,57766407;59,72669321;70,87075;-0,225177258253098;0,305242930043023;1372944,25;48,9463190730837;13,21045;19,4282898813486;99,5715617037652;1,37990728567656;23463,4001866831;0,374301048322822;111,500725;0,005;34,564144641098;0,000663405827233781;1,07183446160986;0,940529878395076;0,207513968594093;0,668333953469189;0,397227739698948;4,79236458046232;60,8475498991181;-0,817788132117261;-1,158950313;562192388,145574;20,1473546787171;4,20736295437879;4,31798449698433;0,61033589102308;1,48549469173893;1,96255654017006;1,65679848379394;3,02698818913126;1,03073678822527;0,317945273383313;14,1324680794101;4,71403109312119;3,89072416845922;4,10837155402336;4,60087659875791;10,0631970471991;0,874312961243162;0,662961068974495;0,520109515498569;0,535038493157951;0,944619442566068;0,981454290186233;0,000663185870862722;2,65397760944714;3,49400443124836;2,68358672892384;1;0;0;0;0;3,49400443124836;0;0;0;0;2,68358672892384;0;0;0;0
